#----------------------------------------------------------------------------------------------
  81                              |int: no_model_lines;
#----------------------------------------------------------------------------------------------
#    no  depth[km]   rho[g/cm^3]    lama[GPa]      muM[GPa]      muK[GPa] etaM[Pa*s] etaK[Pa*s]
#----------------------------------------------------------------------------------------------
   112   3871.0000     11.190670    985.500000      0.000000      0.000000  0.10E+20  0.10E+20
   113   3871.0000     11.190670    985.500000      0.000000      0.000000  0.10E+20  0.10E+20
   114   3971.0000     11.292980   1015.800000      0.000000      0.000000  0.10E+20  0.10E+20
   115   3971.0000     11.292980   1015.800000      0.000000      0.000000  0.10E+20  0.10E+20
   116   4071.0000     11.390420   1045.100000      0.000000      0.000000  0.10E+20  0.10E+20
   117   4071.0000     11.390420   1045.100000      0.000000      0.000000  0.10E+20  0.10E+20
   118   4171.0000     11.483110   1073.500000      0.000000      0.000000  0.10E+20  0.10E+20
   119   4171.0000     11.483110   1073.500000      0.000000      0.000000  0.10E+20  0.10E+20
   120   4271.0000     11.571190   1100.900000      0.000000      0.000000  0.10E+20  0.10E+20
   121   4271.0000     11.571190   1100.900000      0.000000      0.000000  0.10E+20  0.10E+20
   122   4371.0000     11.654780   1127.300000      0.000000      0.000000  0.10E+20  0.10E+20
   123   4371.0000     11.654780   1127.300000      0.000000      0.000000  0.10E+20  0.10E+20
   124   4471.0000     11.734010   1152.900000      0.000000      0.000000  0.10E+20  0.10E+20
   125   4471.0000     11.734010   1152.900000      0.000000      0.000000  0.10E+20  0.10E+20
   126   4571.0000     11.809000   1177.500000      0.000000      0.000000  0.10E+20  0.10E+20
   127   4571.0000     11.809000   1177.500000      0.000000      0.000000  0.10E+20  0.10E+20
   128   4671.0000     11.879900   1201.300000      0.000000      0.000000  0.10E+20  0.10E+20
   129   4671.0000     11.879900   1201.300000      0.000000      0.000000  0.10E+20  0.10E+20
   130   4771.0000     11.946820   1224.200000      0.000000      0.000000  0.10E+20  0.10E+20
   131   4771.0000     11.946820   1224.200000      0.000000      0.000000  0.10E+20  0.10E+20
   132   4871.0000     12.009890   1246.400000      0.000000      0.000000  0.10E+20  0.10E+20
   133   4871.0000     12.009890   1246.400000      0.000000      0.000000  0.10E+20  0.10E+20
   134   4971.0000     12.069240   1267.900000      0.000000      0.000000  0.10E+20  0.10E+20
   135   4971.0000     12.069240   1267.900000      0.000000      0.000000  0.10E+20  0.10E+20
   136   5071.0000     12.125000   1288.800000      0.000000      0.000000  0.10E+20  0.10E+20
   137   5071.0000     12.125000   1288.800000      0.000000      0.000000  0.10E+20  0.10E+20
   138   5149.5000     12.166340   1304.700000      0.000000      0.000000  0.10E+20  0.10E+20
   139   5149.5000     12.763600   1238.900000    156.700000    156.700000  0.10E+20  0.10E+20
   140   5171.0000     12.774930   1241.200000    157.400000    157.400000  0.10E+20  0.10E+20
   141   5171.0000     12.774930   1241.200000    157.400000    157.400000  0.10E+20  0.10E+20
   142   5271.0000     12.825010   1251.800000    160.300000    160.300000  0.10E+20  0.10E+20
   143   5271.0000     12.825010   1251.800000    160.300000    160.300000  0.10E+20  0.10E+20
   144   5371.0000     12.870730   1261.400000    163.000000    163.000000  0.10E+20  0.10E+20
   145   5371.0000     12.870730   1261.400000    163.000000    163.000000  0.10E+20  0.10E+20
   146   5471.0000     12.912110   1270.200000    165.400000    165.400000  0.10E+20  0.10E+20
   147   5471.0000     12.912110   1270.200000    165.400000    165.400000  0.10E+20  0.10E+20
   148   5571.0000     12.949120   1278.100000    167.600000    167.600000  0.10E+20  0.10E+20
